[2023-06-26 21:55:17,766] Register - Step 01: Navigate to 'Register' page
[2023-09-02 10:15:16,135]  -------------------------- PASSED -------------------------- 
[2023-09-02 10:15:17,165]  -------------------------- PASSED -------------------------- 
[2023-09-02 10:15:22,225]  -------------------------- PASSED -------------------------- 
[2023-09-02 10:15:22,232] OS name = Windows 10
[2023-09-02 10:15:22,232] Driver instance name = firefoxdriver: firefox on windows (e38781a1-83e6-4927-9785-f17836b6b155)
[2023-09-02 15:44:31,531] Pre-condition - Step 01: Open End User Page URL
[2023-09-02 15:44:35,732] Pre-condition - Step 02: Set cookie and reload page
[2023-09-02 15:44:39,309] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-02 15:44:39,387]  -------------------------- PASSED -------------------------- 
[2023-09-02 15:44:39,538] OS name = Windows 10
[2023-09-02 15:44:39,540] Driver instance name = firefoxdriver: firefox on windows (fe38311f-a14e-4769-8857-173167c59872)
[2023-09-02 16:06:15,062] Pre-condition - Step 01: Open End User Page URL
[2023-09-02 16:06:20,460] Pre-condition - Step 02: Set cookie and reload page
[2023-09-02 16:06:24,741] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-02 16:06:24,821]  -------------------------- PASSED -------------------------- 
[2023-09-02 16:06:24,987] OS name = Windows 10
[2023-09-02 16:06:24,987] Driver instance name = firefoxdriver: firefox on windows (3d96dd3a-3d42-456d-8ec2-0ed62a9e5fda)
[2023-09-04 00:39:24,496] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 00:39:27,773] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 00:39:31,049] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 00:40:25,498] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 00:40:30,046] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 00:40:34,168] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 00:40:34,253]  -------------------------- PASSED -------------------------- 
[2023-09-04 00:40:34,253] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 00:40:51,971] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 00:42:53,512] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 00:42:57,826] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 00:43:01,740] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 00:43:01,825]  -------------------------- PASSED -------------------------- 
[2023-09-04 00:43:01,825] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 00:43:04,097] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 00:43:05,899] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 00:43:05,951]  -------------------------- PASSED -------------------------- 
[2023-09-04 00:43:06,175] OS name = Windows 10
[2023-09-04 00:43:06,176] Driver instance name = firefoxdriver: firefox on windows (f13da89e-4eb5-480b-b3e8-bafdf5ce3d6d)
[2023-09-04 20:07:10,895] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 20:07:15,920] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 20:07:20,967] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 20:07:21,048]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:07:21,048] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 20:07:23,257] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 20:07:24,827] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 20:07:24,880]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:07:25,724]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:07:27,779]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:07:58,129] OS name = Windows 10
[2023-09-04 20:07:58,129] Driver instance name = firefoxdriver: firefox on windows (952efc97-33ca-4fd0-bf3a-c6718dc55a4a)
[2023-09-04 20:08:36,080] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 20:08:40,412] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 20:08:44,726] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 20:08:44,813]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:08:44,813] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 20:08:53,984] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 20:08:55,783] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 20:08:55,829]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:08:57,419]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:08:58,253]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:08:58,314]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:08:59,015]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:08:59,076]  -------------------------- PASSED -------------------------- 
[2023-09-04 20:08:59,157] OS name = Windows 10
[2023-09-04 20:08:59,157] Driver instance name = firefoxdriver: firefox on windows (b82a29b6-1c73-4e5f-a5d0-7a1afdbd1757)
[2023-09-04 21:00:19,580] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 21:00:24,632] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 21:00:27,617] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 21:00:27,697]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:00:27,698] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 21:00:30,991] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 21:00:34,587] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 21:00:34,645]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:00:35,478]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:00:36,375]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:00:36,438]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:00:37,092]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:00:37,155]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:00:37,930] OS name = Windows 10
[2023-09-04 21:00:37,931] Driver instance name = firefoxdriver: firefox on windows (206aeb74-4f85-4f3a-ae8c-ace22cc03c80)
[2023-09-04 21:01:08,832] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 21:01:14,171] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 21:01:17,964] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 21:01:18,046]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:18,046] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 21:01:20,507] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 21:01:21,635] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 21:01:21,699]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:22,539]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:23,439]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:23,502]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:24,637]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:24,700]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:27,673]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:27,738]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:01:28,374]  -------------------------- FAILED -------------------------- 
[2023-09-04 21:01:58,503] OS name = Windows 10
[2023-09-04 21:01:58,503] Driver instance name = firefoxdriver: firefox on windows (7eed17bc-e6c3-4f19-b7dd-0b3357ddedfd)
[2023-09-04 21:02:46,111] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 21:02:50,524] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 21:02:53,840] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 21:02:53,923]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:02:53,923] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 21:03:00,317] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 21:03:03,470] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 21:03:03,516]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:04,328]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:05,230]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:05,295]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:05,929]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:05,992]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:08,730]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:08,795]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:03:09,415]  -------------------------- FAILED -------------------------- 
[2023-09-04 21:07:13,771] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 21:07:18,382] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 21:07:21,814] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 21:07:21,901]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:21,901] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 21:07:27,646] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 21:07:31,074] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 21:07:31,128]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:31,968]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:32,820]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:32,883]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:33,520]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:33,585]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:36,586]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:07:36,648]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:08:07,319] OS name = Windows 10
[2023-09-04 21:08:07,319] Driver instance name = firefoxdriver: firefox on windows (37b0ddbb-b2ee-4b36-bd29-dafa34c4aa19)
[2023-09-04 21:09:51,953] Pre-condition - Step 01: Open End User Page URL
[2023-09-04 21:09:56,145] Pre-condition - Step 02: Set cookie and reload page
[2023-09-04 21:09:59,635] Pre-condition - Step 03: Verify 'My Account' Link is displayed
[2023-09-04 21:09:59,717]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:09:59,717] Pre-condition - Step 04: Click to 'Desktops' category
[2023-09-04 21:10:04,667] Pre-condition - Step 05: Open details product: Apple MacBook Pro 13-inch
[2023-09-04 21:10:06,503] Pre-condition - Step 06: Verify Apple MacBook Pro 13-inch is displayed at Product details page
[2023-09-04 21:10:06,555]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:10:07,837]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:10:09,205]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:10:09,267]  -------------------------- PASSED -------------------------- 
[2023-09-04 21:10:09,949]  -------------------------- PASSED -------------------------- 
